,subject_1,subject_2,subject_3,gender
5173,29,15,22,0
5174,91,25,14,0
5175,27,95,10,1
5176,12,60,6,0
5177,88,40,73,1
5178,46,62,25,1
5179,47,21,78,1
5180,9,19,77,1
5181,19,53,8,0
5182,85,30,4,0
5183,42,94,54,1
5184,88,58,54,1
5185,83,83,41,1
5186,29,67,25,1
5187,97,86,59,1
5188,81,83,81,1
5189,14,26,89,1
5190,44,60,36,1
5191,43,36,52,1
5192,20,13,48,0
5193,20,23,59,1
5194,53,94,52,1
5195,6,47,27,0
5196,61,89,78,1
5197,86,1,99,1
5198,76,66,12,1
5199,53,16,33,0
5200,63,63,86,1
5201,44,75,93,1
5202,51,24,67,1
5203,98,91,75,1
5204,67,4,63,1
5205,16,26,94,1
5206,40,43,30,0
5207,24,39,83,1
5208,80,22,49,1
5209,63,32,13,0
5210,41,80,79,1
5211,38,70,9,0
5212,38,73,91,1
5213,33,57,13,0
5214,26,7,55,0
5215,64,90,98,1
5216,72,15,77,1
5217,87,88,65,1
5218,17,79,67,1
5219,31,57,2,0
5220,48,41,42,1
5221,43,94,75,1
5222,62,85,21,1
5223,91,11,91,1
5224,1,21,19,0
5225,16,11,34,0
5226,55,90,49,1
5227,9,22,6,0
5228,54,85,3,1
5229,54,31,99,1
5230,94,40,42,1
5231,67,50,11,0
5232,34,99,45,1
5233,99,45,91,1
5234,88,54,73,1
5235,44,23,28,0
5236,37,95,27,1
5237,68,70,18,1
5238,20,81,78,1
5239,39,7,12,0
5240,51,75,20,1
5241,18,66,81,1
5242,25,39,14,0
5243,18,95,92,1
5244,99,99,90,1
5245,12,94,22,1
5246,83,94,36,1
5247,88,2,84,1
5248,51,96,88,1
5249,41,52,70,1
5250,68,7,91,1
5251,68,62,87,1
5252,84,60,20,1
5253,75,77,80,1
5254,25,46,37,1
5255,67,24,2,0
5256,83,32,50,1
5257,30,16,36,0
5258,5,46,33,0
5259,38,48,61,1
5260,65,97,31,1
5261,58,43,12,0
5262,63,97,57,1
5263,82,49,55,1
5264,42,54,95,1
5265,19,47,2,0
5266,44,33,42,1
5267,1,84,49,1
5268,46,38,31,0
5269,28,84,9,1
5270,92,8,3,0
5271,81,73,62,1
5272,31,60,94,1
5273,57,67,28,1
5274,83,30,25,0
5275,75,21,31,0
5276,97,28,87,1
5277,31,43,82,1
5278,22,16,20,0
5279,21,5,63,0
5280,94,55,72,1
5281,79,73,84,1
5282,96,97,29,1
5283,14,55,25,0
5284,36,82,83,1
5285,29,9,47,0
5286,88,49,27,1
5287,8,52,1,0
5288,57,89,97,1
5289,77,35,98,1
5290,40,63,52,1
5291,55,64,13,1
5292,27,85,50,1
5293,12,51,51,1
5294,67,65,57,1
5295,68,37,12,0
5296,57,45,15,0
5297,73,48,60,1
5298,79,72,63,1
5299,70,66,42,1
5300,60,34,75,1
5301,80,3,81,1
5302,87,28,74,1
5303,57,14,79,1
5304,16,65,14,0
5305,90,27,10,0
5306,3,49,94,1
5307,69,93,32,1
5308,4,63,86,1
5309,56,48,54,1
5310,89,35,43,1
5311,96,2,51,1
5312,8,19,65,1
5313,6,55,79,1
5314,89,39,71,1
5315,60,69,80,1
5316,66,62,88,1
5317,21,58,6,0
5318,25,33,38,0
5319,92,99,98,1
5320,32,45,31,0
5321,89,66,46,1
5322,94,71,34,1
5323,45,13,35,0
5324,74,9,30,0
5325,92,27,30,1
5326,99,82,54,1
5327,38,69,14,0
5328,10,32,58,1
5329,18,1,18,0
5330,36,76,99,1
5331,76,85,4,1
5332,55,39,78,1
5333,77,53,54,1
5334,74,40,80,1
5335,57,64,1,0
5336,9,58,16,0
5337,48,74,98,1
5338,66,26,32,0
5339,68,8,84,1
5340,21,61,38,1
5341,37,9,57,1
5342,41,9,82,1
5343,93,44,56,1
5344,38,54,79,1
5345,46,56,89,1
5346,9,68,62,1
5347,13,32,18,0
5348,65,43,52,1
5349,2,32,12,0
5350,95,60,62,1
5351,78,66,9,1
5352,28,78,23,1
5353,85,10,39,1
5354,52,46,28,1
5355,2,86,49,1
5356,98,7,13,0
5357,40,47,97,1
5358,45,33,91,1
5359,75,15,63,1
5360,78,46,79,1
5361,43,58,32,1
5362,73,71,93,1
5363,1,76,82,1
5364,13,83,23,1
5365,66,64,93,1
5366,24,72,92,1
5367,97,36,49,1
5368,76,44,12,0
5369,98,2,40,1
5370,84,58,13,1
5371,53,63,21,1
5372,22,15,89,1
5373,54,70,86,1
5374,33,65,93,1
5375,24,6,22,0
5376,82,45,86,1
5377,47,96,94,1
5378,38,59,29,1
5379,87,81,82,1
5380,33,73,35,1
5381,50,6,67,1
5382,73,72,61,1
5383,51,72,22,1
5384,33,21,33,0
5385,82,37,30,1
5386,7,59,10,0
5387,70,23,2,0
5388,49,25,62,1
5389,42,3,48,0
5390,77,26,98,1
5391,17,67,59,1
5392,60,93,7,1
5393,93,32,80,1
5394,14,34,19,0
5395,68,50,26,1
5396,71,81,71,1
5397,59,22,36,0
5398,62,46,85,1
5399,60,89,77,1
5400,24,49,10,0
5401,36,65,39,1
5402,56,4,35,0
5403,65,77,29,1
5404,56,37,40,1
5405,56,82,48,1
5406,53,26,19,0
5407,3,65,66,1
5408,77,70,57,1
5409,45,76,48,1
5410,87,53,46,1
5411,21,87,9,1
5412,11,39,53,1
5413,9,32,18,0
5414,82,74,85,1
5415,26,56,2,0
5416,90,98,74,1
5417,34,56,39,1
5418,5,38,80,1
5419,27,65,11,0
5420,86,98,13,1
5421,20,71,84,1
5422,63,45,13,0
5423,22,19,94,1
5424,50,37,82,1
5425,36,15,77,1
5426,46,8,56,1
5427,75,42,89,1
5428,77,28,81,1
5429,52,75,20,1
5430,49,77,27,1
5431,49,64,55,1
5432,7,65,81,1
5433,44,1,32,0
5434,62,80,81,1
5435,86,8,34,0
5436,65,69,41,1
5437,44,22,17,0
5438,38,88,86,1
5439,66,12,74,1
5440,73,5,8,0
5441,29,88,45,1
5442,56,80,8,1
5443,44,31,32,0
5444,95,83,14,1
5445,98,65,81,1
5446,65,15,21,0
5447,71,71,43,1
5448,69,3,2,0
5449,42,10,13,0
5450,95,14,54,1
5451,19,85,82,1
5452,65,67,73,1
5453,17,89,2,0
5454,11,14,86,1
5455,22,46,81,1
5456,86,90,56,1
5457,77,99,24,1
5458,91,4,2,0
5459,89,51,7,0
5460,73,90,79,1
5461,80,27,51,1
5462,98,35,19,1
5463,41,82,12,1
5464,30,19,93,1
5465,33,81,40,1
5466,55,44,45,1
5467,13,81,83,1
5468,70,36,62,1
5469,27,68,67,1
5470,31,51,38,1
5471,8,44,45,1
5472,22,37,16,0
5473,37,80,73,1
5474,86,25,66,1
5475,45,61,97,1
5476,75,11,76,1
5477,83,10,50,1
5478,18,57,67,1
5479,87,97,61,1
5480,81,17,55,1
5481,74,39,85,1
5482,49,31,97,1
5483,17,60,90,1
5484,67,65,69,1
5485,19,31,76,1
5486,96,38,48,1
5487,81,33,55,1
5488,76,58,43,1
5489,74,55,50,1
5490,30,9,92,1
5491,75,49,61,1
5492,94,43,36,1
5493,95,39,14,0
5494,51,2,77,1
5495,26,55,71,1
5496,32,21,37,0
5497,96,38,65,1
5498,62,94,60,1
5499,92,38,28,1
5500,83,80,36,1
5501,80,20,29,0
5502,82,92,59,1
5503,33,93,60,1
5504,44,89,21,1
5505,99,74,28,1
5506,30,71,61,1
5507,45,1,40,0
5508,95,61,89,1
5509,72,55,65,1
5510,95,60,48,1
5511,26,53,29,0
5512,45,26,58,1
5513,97,96,47,1
5514,91,6,80,1
5515,50,8,8,0
5516,94,1,44,1
5517,62,62,91,1
5518,40,59,68,1
5519,23,50,96,1
5520,15,59,36,1
5521,96,92,64,1
5522,90,2,57,1
5523,63,11,81,1
5524,21,69,18,0
5525,34,47,37,1
5526,45,72,36,1
5527,29,79,76,1
5528,98,7,64,1
5529,66,42,58,1
5530,52,71,56,1
5531,69,26,22,0
5532,52,58,66,1
5533,11,7,56,0
5534,43,19,29,0
5535,12,55,46,1
5536,64,55,70,1
5537,28,8,25,0
5538,61,20,90,1
5539,99,56,55,1
5540,10,68,75,1
5541,44,42,8,0
5542,89,55,28,1
5543,64,94,37,1
5544,55,1,93,1
5545,14,80,78,1
5546,43,32,85,1
5547,64,98,67,1
5548,9,99,71,1
5549,35,64,69,1
5550,97,75,72,1
5551,35,16,65,1
5552,59,17,19,0
5553,19,14,98,1
5554,57,22,75,1
5555,18,17,83,1
5556,6,12,97,1
5557,45,56,14,0
5558,32,88,13,1
5559,31,58,13,0
5560,69,40,21,0
5561,47,33,5,0
5562,59,74,35,1
5563,69,29,6,0
5564,43,62,32,1
5565,90,31,18,0
5566,28,48,61,1
5567,82,72,12,1
5568,77,66,56,1
5569,21,59,32,1
5570,16,32,47,1
5571,18,3,34,0
5572,27,26,92,1
5573,70,37,93,1
5574,47,8,35,0
5575,37,55,29,1
5576,31,56,40,1
5577,79,91,41,1
5578,14,99,66,1
5579,51,35,85,1
5580,63,31,23,0
5581,29,73,22,1
5582,75,61,60,1
5583,44,29,7,0
5584,32,74,36,1
5585,46,97,91,1
5586,40,85,76,1
5587,58,65,68,1
5588,42,17,14,0
5589,14,36,96,1
5590,42,74,46,1
5591,61,56,52,1
5592,13,91,33,1
5593,24,30,89,1
5594,66,70,80,1
5595,13,38,35,0
5596,71,78,62,1
5597,96,12,85,1
5598,49,66,95,1
5599,15,86,28,1
5600,45,17,23,0
5601,24,5,46,0
5602,28,84,53,1
5603,88,71,98,1
5604,58,5,82,1
5605,87,51,72,1
5606,19,77,85,1
5607,53,53,24,1
5608,23,61,11,0
5609,33,24,25,0
5610,26,71,72,1
5611,14,47,90,1
5612,15,53,92,1
5613,31,73,52,1
5614,79,59,27,1
5615,60,8,55,1
5616,38,88,35,1
5617,82,85,74,1
5618,72,60,38,1
5619,37,42,47,1
5620,95,29,4,0
5621,38,30,3,0
5622,67,2,76,1
5623,47,22,25,0
5624,68,36,70,1
5625,75,39,24,1
5626,96,50,70,1
5627,59,69,53,1
5628,27,6,19,0
5629,19,18,91,1
5630,81,14,5,0
5631,59,38,94,1
5632,92,83,35,1
5633,21,25,44,0
5634,89,2,47,1
5635,4,94,51,1
5636,77,40,84,1
5637,37,28,90,1
5638,84,3,14,0
5639,52,97,67,1
5640,32,44,57,1
5641,6,66,5,0
5642,83,33,26,1
5643,8,55,62,1
5644,4,11,24,0
5645,23,21,93,1
5646,39,96,89,1
5647,91,95,48,1
5648,32,52,2,0
5649,95,86,61,1
5650,84,24,96,1
5651,28,10,54,0
5652,45,84,53,1
5653,19,56,76,1
5654,56,13,3,0
5655,98,90,49,1
5656,58,98,13,1
5657,30,41,54,1
5658,62,53,83,1
5659,40,36,98,1
5660,45,34,98,1
5661,35,78,74,1
5662,62,65,81,1
5663,80,71,60,1
5664,27,67,98,1
5665,97,19,53,1
5666,50,55,32,1
5667,89,78,21,1
5668,65,2,79,1
5669,77,87,60,1
5670,65,55,27,1
5671,56,72,65,1
5672,43,24,31,0
5673,77,66,93,1
5674,62,10,26,0
5675,19,36,17,0
5676,92,88,73,1
5677,78,49,48,1
5678,88,60,43,1
5679,58,32,78,1
5680,24,19,2,0
5681,43,13,29,0
5682,84,84,68,1
5683,25,69,97,1
5684,72,22,26,0
5685,54,41,29,1
5686,34,91,58,1
5687,68,87,7,1
5688,70,59,16,1
5689,77,48,56,1
5690,45,32,65,1
5691,76,50,25,1
5692,51,26,68,1
5693,73,10,83,1
5694,36,13,53,1
5695,70,84,78,1
5696,61,82,43,1
5697,6,27,43,0
5698,11,9,16,0
5699,19,47,69,1
5700,15,43,57,1
5701,32,45,7,0
5702,58,54,77,1
5703,67,80,36,1
5704,51,38,63,1
5705,47,40,6,0
5706,47,68,52,1
5707,19,71,2,0
5708,1,1,48,0
5709,89,19,91,1
5710,30,78,8,0
5711,91,9,1,0
5712,88,12,96,1
5713,50,6,5,0
5714,9,99,89,1
5715,48,6,84,1
5716,64,53,62,1
5717,40,98,54,1
5718,66,45,96,1
5719,94,12,18,0
5720,48,56,28,1
5721,5,75,43,1
5722,32,4,43,0
5723,75,59,91,1
5724,53,44,39,1
5725,30,55,56,1
5726,18,91,86,1
5727,4,2,39,0
5728,26,91,81,1
5729,84,48,23,1
5730,32,56,86,1
5731,10,22,84,1
5732,82,80,67,1
5733,18,75,85,1
5734,41,11,76,1
5735,7,59,4,0
5736,72,24,31,0
5737,99,46,70,1
5738,72,10,92,1
5739,15,52,13,0
5740,35,3,34,0
5741,89,1,97,1
5742,5,82,93,1
5743,71,48,14,0
5744,23,13,37,0
5745,80,17,24,0
5746,57,11,34,0
5747,1,63,96,1
5748,65,5,62,1
5749,13,34,10,0
5750,35,85,70,1
5751,31,99,88,1
5752,24,48,82,1
5753,27,28,83,1
5754,67,28,3,0
5755,47,79,99,1
5756,90,65,1,1
5757,68,96,48,1
5758,66,8,21,0
5759,32,57,84,1
5760,35,89,15,1
5761,70,97,70,1
5762,40,63,75,1
5763,12,24,48,0
5764,32,82,47,1
5765,39,29,63,1
5766,66,82,20,1
5767,47,38,76,1
5768,67,81,45,1
5769,4,24,28,0
5770,92,30,86,1
5771,56,92,82,1
5772,85,10,18,0
5773,88,43,1,0
5774,34,25,67,1
5775,49,70,11,1
5776,70,49,43,1
5777,93,59,33,1
5778,3,29,76,1
5779,60,57,96,1
5780,98,40,35,1
5781,55,68,16,1
5782,25,99,31,1
5783,11,17,13,0
5784,68,97,23,1
5785,37,37,23,0
5786,99,29,81,1
5787,47,86,53,1
5788,53,25,23,0
5789,1,34,49,0
5790,50,91,34,1
5791,82,60,82,1
5792,95,34,77,1
5793,29,3,22,0
5794,73,45,35,1
5795,51,72,34,1
5796,2,91,74,1
5797,38,39,17,0
5798,39,54,62,1
5799,92,44,41,1
5800,57,81,38,1
5801,1,13,94,1
5802,40,40,25,0
5803,83,86,96,1
5804,61,32,12,0
5805,61,28,44,1
5806,13,53,96,1
5807,64,6,70,1
5808,57,44,42,1
5809,62,2,69,1
5810,34,31,21,0
5811,25,58,13,0
5812,97,51,26,1
5813,69,17,49,1
5814,51,56,30,1
5815,1,95,19,1
5816,63,7,94,1
5817,19,7,26,0
5818,57,59,93,1
5819,94,59,1,0
5820,92,13,58,1
5821,81,56,54,1
5822,55,25,46,1
5823,80,1,16,0
5824,77,90,2,1
5825,24,2,12,0
5826,64,28,39,1
5827,4,60,56,1
5828,2,54,28,0
5829,86,96,30,1
5830,73,85,38,1
5831,31,58,72,1
5832,9,69,90,1
5833,1,23,52,0
5834,43,77,84,1
5835,59,79,61,1
5836,34,66,18,0
5837,92,67,28,1
5838,87,13,37,1
5839,10,18,46,0
5840,92,87,37,1
5841,24,31,87,1
5842,84,7,90,1
5843,56,60,77,1
5844,53,78,47,1
5845,15,27,7,0
5846,90,62,31,1
5847,24,56,19,0
5848,72,32,78,1
5849,77,97,7,1
5850,22,71,8,0
5851,44,49,96,1
5852,88,61,91,1
5853,10,45,43,1
5854,75,7,2,0
5855,71,34,41,1
5856,81,71,91,1
5857,94,3,74,1
5858,11,84,57,1
5859,3,53,28,0
5860,18,61,36,1
5861,63,79,56,1
5862,39,29,34,0
5863,21,32,36,0
5864,17,3,94,1
5865,42,31,85,1
5866,2,46,51,1
5867,59,50,3,0
5868,90,50,25,1
5869,14,10,53,0
5870,72,86,84,1
5871,97,34,7,0
5872,49,94,54,1
5873,96,42,73,1
5874,41,20,13,0
5875,59,62,81,1
5876,73,69,26,1
5877,46,28,72,1
5878,76,52,62,1
5879,46,76,59,1
5880,66,66,84,1
5881,94,98,16,1
5882,76,56,15,1
5883,71,73,57,1
5884,8,96,35,1
5885,72,22,49,1
5886,68,83,58,1
5887,65,46,31,1
5888,5,10,25,0
5889,34,2,11,0
5890,49,74,66,1
5891,77,71,34,1
5892,66,18,67,1
5893,86,55,14,1
5894,92,99,91,1
5895,31,79,93,1
5896,31,87,88,1
5897,80,93,96,1
5898,1,40,52,1
5899,40,92,4,1
5900,30,71,91,1
5901,18,45,85,1
5902,51,85,44,1
5903,31,90,41,1
5904,41,88,70,1
5905,28,16,24,0
5906,88,58,13,1
5907,20,16,78,1
5908,22,45,47,1
5909,67,37,59,1
5910,46,27,92,1
5911,33,87,67,1
5912,74,85,40,1
5913,54,29,5,0
5914,38,54,40,1
5915,70,78,64,1
5916,26,5,73,1
5917,74,50,79,1
5918,99,9,79,1
5919,2,55,9,0
5920,40,34,59,1
5921,66,23,51,1
5922,44,46,86,1
5923,22,70,81,1
5924,4,40,26,0
5925,83,7,49,1
5926,27,32,64,1
5927,27,76,91,1
5928,10,60,28,0
5929,69,24,73,1
5930,78,76,75,1
5931,45,16,90,1
5932,85,4,6,0
5933,76,47,48,1
5934,60,45,31,1
5935,1,71,37,1
5936,49,37,25,0
5937,73,34,65,1
5938,88,61,93,1
5939,74,53,86,1
5940,43,27,36,0
5941,2,86,8,0
5942,50,9,94,1
5943,53,56,48,1
5944,54,46,5,0
5945,14,50,57,1
5946,88,53,77,1
5947,49,48,14,0
5948,86,89,9,1
5949,23,2,93,1
5950,1,94,38,1
5951,29,54,25,0
5952,40,3,30,0
5953,99,49,8,1
5954,46,62,40,1
5955,3,88,44,1
5956,33,32,71,1
5957,52,93,22,1
5958,88,19,67,1
5959,76,4,11,0
5960,15,64,26,1
5961,56,4,91,1
5962,33,7,77,1
5963,58,59,14,0
5964,59,23,35,0
5965,32,46,92,1
5966,40,74,75,1
5967,12,77,68,1
5968,45,9,36,0
5969,50,9,63,1
5970,88,82,1,1
5971,45,2,35,0
5972,2,67,30,1
5973,96,53,81,1
5974,40,75,10,0
5975,85,83,14,1
5976,59,92,87,1
5977,26,78,93,1
5978,75,63,87,1
5979,95,78,20,1
5980,89,39,16,0
5981,59,27,20,0
5982,27,47,42,1
5983,4,60,85,1
5984,31,41,14,0
5985,47,1,96,1
5986,94,64,88,1
5987,17,5,55,0
5988,12,98,94,1
5989,62,92,34,1
5990,38,56,53,1
5991,6,95,58,1
5992,57,4,67,1
5993,83,92,75,1
5994,17,34,17,0
5995,23,62,14,0
5996,13,52,56,1
5997,41,56,39,1
5998,30,67,1,0
5999,84,53,11,1
6000,37,71,32,1
6001,7,75,52,1
6002,58,5,58,1
6003,35,58,32,1
6004,62,9,20,0
6005,32,53,18,0
6006,77,81,88,1
6007,40,67,27,1
6008,53,45,30,1
6009,46,97,65,1
6010,43,58,54,1
6011,35,41,38,1
6012,82,14,31,0
6013,88,54,49,1
6014,81,10,24,0
6015,14,8,26,0
6016,95,82,32,1
6017,20,6,83,1
6018,90,76,79,1
6019,94,59,72,1
6020,36,31,37,0
6021,27,19,47,0
6022,52,43,35,1
6023,59,90,29,1
6024,23,91,81,1
6025,84,77,71,1
6026,25,24,61,1
6027,90,19,45,1
6028,87,8,38,0
6029,66,59,22,1
6030,75,11,22,0
6031,48,62,67,1
6032,89,33,57,1
6033,98,35,53,1
6034,48,61,72,1
6035,15,59,94,1
6036,46,19,33,0
6037,72,83,41,1
6038,52,82,64,1
6039,97,43,62,1
6040,63,24,78,1
6041,99,84,39,1
6042,34,75,67,1
6043,43,7,25,0
6044,4,29,93,1
6045,3,16,21,0
6046,22,20,51,0
6047,49,2,9,0
6048,23,70,53,1
6049,30,58,23,0
6050,11,61,64,1
6051,19,3,63,0
6052,8,25,96,1
6053,23,23,14,0
6054,49,58,75,1
6055,83,60,76,1
6056,78,91,86,1
6057,67,90,92,1
6058,75,50,17,1
6059,56,49,45,1
6060,40,23,43,0
6061,17,2,66,0
6062,73,51,73,1
6063,76,25,9,0
6064,91,43,8,0
6065,17,44,44,1
6066,88,18,41,1
6067,69,50,69,1
6068,95,42,65,1
6069,56,46,16,0
6070,56,55,88,1
6071,62,20,69,1
6072,70,10,89,1
6073,5,62,12,0
6074,61,77,62,1
6075,53,6,82,1
6076,21,59,10,0
6077,14,46,64,1
6078,55,12,39,0
6079,88,80,9,1
6080,97,17,59,1
6081,4,38,22,0
6082,19,88,39,1
6083,46,94,11,1
6084,9,50,36,0
6085,97,18,44,1
6086,9,77,57,1
6087,23,17,94,1
6088,81,45,50,1
6089,95,27,22,0
6090,17,5,89,1
6091,63,45,57,1
6092,80,46,92,1
6093,62,58,41,1
6094,29,47,81,1
6095,15,72,43,1
6096,8,58,43,1
6097,52,65,44,1
6098,33,86,9,1
6099,75,92,86,1
6100,5,93,52,1
6101,60,17,96,1
6102,69,26,87,1
6103,51,62,76,1
6104,55,2,66,1
6105,37,46,3,0
6106,51,35,77,1
6107,96,63,18,1
6108,48,91,2,1
6109,71,58,58,1
6110,36,66,90,1
6111,49,42,99,1
6112,47,72,5,0
6113,94,25,4,0
6114,68,4,12,0
6115,90,29,52,1
6116,75,83,12,1
6117,30,76,6,0
6118,57,75,56,1
6119,7,95,65,1
6120,90,15,73,1
6121,80,74,35,1
6122,86,11,88,1
6123,31,5,45,0
6124,69,81,94,1
6125,28,74,59,1
6126,44,52,98,1
6127,62,94,24,1
6128,43,38,60,1
6129,59,29,11,0
6130,49,22,55,1
6131,82,84,76,1
6132,92,28,36,1
6133,52,66,60,1
6134,76,79,34,1
6135,21,88,88,1
6136,74,69,34,1
6137,34,57,6,0
6138,27,64,46,1
6139,97,54,66,1
6140,31,1,17,0
6141,88,25,6,0
6142,40,40,36,1
6143,96,37,67,1
6144,44,1,65,1
6145,39,81,53,1
6146,5,40,86,1
6147,10,55,18,0
6148,16,19,99,1
6149,33,69,25,1
6150,52,21,59,1
6151,23,8,68,1
6152,81,30,49,1
6153,78,67,42,1
6154,90,44,12,0
6155,31,61,16,0
6156,87,6,53,1
6157,39,72,3,0
6158,18,6,20,0
6159,9,20,18,0
6160,63,73,28,1
6161,59,78,82,1
6162,82,6,9,0
6163,55,61,23,1
6164,1,2,54,0
6165,80,55,17,1
6166,86,43,14,0
6167,58,69,11,1
6168,15,44,31,0
6169,31,10,73,1
6170,35,68,42,1
6171,8,34,90,1
6172,22,85,19,1
6173,72,75,90,1
6174,56,16,47,1
6175,13,60,89,1
6176,87,71,99,1
6177,93,81,60,1
6178,74,31,4,0
6179,4,50,77,1
6180,4,83,81,1
6181,1,40,30,0
6182,46,28,62,1
6183,55,90,6,1
6184,5,98,48,1
6185,24,54,9,0
6186,12,11,1,0
6187,70,21,96,1
6188,49,11,47,0
6189,60,78,21,1
6190,7,66,4,0
6191,93,45,98,1
6192,90,27,73,1
6193,97,10,55,1
6194,61,53,4,0
6195,16,70,12,0
6196,5,4,80,1
6197,14,83,33,1
6198,27,30,7,0
6199,58,59,26,1
6200,2,81,3,0
6201,51,89,78,1
6202,9,2,81,1
6203,26,43,74,1
6204,59,99,9,1
6205,81,50,2,0
6206,12,10,35,0
6207,84,36,65,1
6208,37,2,54,0
6209,67,96,59,1
6210,71,78,28,1
6211,22,40,37,0
6212,20,35,35,0
6213,29,86,55,1
6214,17,38,39,0
6215,44,22,94,1
6216,80,50,1,0
6217,20,34,29,0
6218,70,11,40,0
6219,54,4,45,0
6220,39,81,3,0
6221,89,17,84,1
6222,48,99,1,1
6223,45,32,47,1
6224,40,67,6,0
6225,5,34,98,1
6226,65,44,79,1
6227,92,24,38,1
6228,93,15,76,1
6229,38,49,62,1
6230,44,37,42,1
6231,23,92,51,1
6232,55,59,74,1
6233,60,9,93,1
6234,29,35,40,0
6235,86,67,86,1
6236,94,99,23,1
6237,79,90,92,1
6238,95,36,80,1
6239,82,21,42,1
6240,66,83,2,1
6241,60,45,73,1
6242,70,8,50,1
6243,10,55,7,0
6244,11,55,63,1
6245,10,97,5,0
6246,39,51,6,0
6247,79,51,84,1
6248,35,93,71,1
6249,45,68,46,1
6250,66,54,56,1
6251,36,6,48,0
6252,60,67,35,1
6253,86,19,41,1
6254,66,72,90,1
6255,76,98,32,1
6256,16,64,95,1
6257,59,98,29,1
6258,42,50,46,1
6259,13,92,30,1
6260,37,84,55,1
6261,7,69,86,1
6262,44,44,53,1
6263,87,41,52,1
6264,20,97,1,0
6265,61,17,1,0
6266,44,20,17,0
6267,45,72,89,1
6268,96,27,45,1
6269,65,71,74,1
6270,20,15,98,1
6271,63,81,14,1
6272,36,17,75,1
6273,6,63,18,0
6274,90,31,34,1
6275,66,47,15,0
6276,92,35,18,0
6277,55,97,44,1
6278,33,28,27,0
6279,29,41,84,1
6280,61,35,58,1
6281,1,93,91,1
6282,88,88,81,1
6283,55,32,56,1
6284,67,30,77,1
6285,73,87,27,1
6286,36,76,98,1
6287,6,24,31,0
6288,41,53,32,1
6289,49,99,9,1
6290,25,5,16,0
6291,16,82,54,1
6292,74,24,54,1
6293,43,78,32,1
6294,9,46,76,1
6295,99,8,27,0
6296,78,46,16,0
6297,77,98,48,1
6298,40,27,32,0
6299,51,5,74,1
6300,66,51,86,1
6301,87,45,36,1
6302,76,12,69,1
6303,20,59,90,1
6304,70,15,11,0
6305,21,16,48,0
6306,14,64,79,1
6307,14,54,56,1
6308,11,86,97,1
6309,16,25,27,0
6310,3,14,87,1
6311,77,99,83,1
6312,1,68,72,1
6313,9,89,15,1
6314,63,76,45,1
6315,81,92,36,1
6316,65,44,95,1
6317,56,10,57,1
6318,21,27,28,0
6319,60,75,28,1
6320,81,68,79,1
6321,28,45,62,1
6322,76,27,26,0
6323,16,50,49,1
6324,88,74,51,1
6325,9,73,60,1
6326,98,75,69,1
6327,32,87,7,1
6328,53,20,6,0
6329,12,14,5,0
6330,68,6,14,0
6331,86,95,26,1
6332,79,14,27,0
6333,39,25,73,1
6334,91,36,47,1
6335,18,50,89,1
6336,64,55,40,1
6337,46,35,77,1
6338,85,86,6,1
6339,27,20,32,0
6340,12,5,48,0
6341,72,40,75,1
6342,71,78,30,1
6343,9,79,15,0
6344,57,62,1,0
6345,71,46,1,0
6346,1,3,95,1
6347,96,87,44,1
6348,62,5,70,1
6349,14,94,22,1
6350,64,86,42,1
6351,48,61,4,0
6352,54,99,51,1
6353,78,99,74,1
6354,10,81,49,1
6355,84,17,27,0
6356,94,76,68,1
6357,81,52,93,1
6358,30,9,79,1
6359,93,32,99,1
6360,1,50,7,0
6361,18,94,96,1
6362,39,88,91,1
6363,28,16,4,0
6364,82,77,5,1
6365,14,37,1,0
6366,35,8,95,1
6367,88,91,35,1
6368,93,32,59,1
6369,82,7,94,1
6370,49,58,81,1
6371,97,94,94,1
6372,16,46,40,1
6373,97,87,97,1
6374,75,70,49,1
6375,3,47,77,1
6376,2,28,82,1
6377,11,11,72,1
6378,76,99,77,1
6379,61,97,26,1
6380,33,85,68,1
6381,41,52,17,0
6382,81,44,51,1
6383,35,92,88,1
6384,71,67,56,1
6385,73,17,11,0
6386,16,95,68,1
6387,24,30,37,0
6388,35,68,58,1
6389,80,67,98,1
6390,51,33,9,0
6391,55,29,50,1
6392,2,85,94,1
6393,92,31,55,1
6394,6,64,53,1
6395,27,73,23,1
6396,74,50,20,1
6397,11,21,77,1
6398,48,25,70,1
6399,56,26,82,1
6400,59,97,98,1
6401,99,34,12,0
6402,27,35,40,0
6403,60,71,25,1
6404,37,96,2,1
6405,3,34,79,1
6406,64,52,21,1
6407,57,80,37,1
6408,71,28,39,1
6409,16,61,80,1
6410,62,96,25,1
6411,61,32,28,0
6412,63,7,82,1
6413,78,93,96,1
6414,5,28,27,0
6415,17,85,87,1
6416,49,78,58,1
6417,9,57,7,0
6418,90,23,26,0
6419,39,6,48,0
6420,49,55,72,1
6421,82,1,28,0
6422,6,74,55,1
6423,41,45,51,1
6424,90,48,85,1
6425,13,68,45,1
6426,49,51,39,1
6427,22,16,32,0
6428,47,51,42,1
6429,31,45,47,1
6430,18,98,53,1
6431,95,39,52,1
6432,99,66,70,1
6433,93,17,76,1
6434,56,43,28,1
6435,60,18,78,1
6436,39,57,97,1
6437,53,5,19,0
6438,22,24,72,1
6439,16,93,31,1
6440,11,32,95,1
6441,36,32,74,1
6442,82,70,69,1
6443,71,92,20,1
